Iteration;w_s;Non Food;Non Perishable A;Non Perishable B;Non Perishable C;Non Perishable D;Perishable A;Perishable B;Medoid 0;Medoid 1;Medoid 2;Medoid 3;Cluster Size 0;Cluster Size 1;Cluster Size 2;Cluster Size 3;IEM;optimization;clustering;Repetition
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;2686451744;9730924546;1140989952;63891843296;104;208;143;248;-7.82138124282941;0.109375;0.515625;random_44
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;2686451744;9730924546;1140989952;63891843296;104;208;143;248;-7.901901501909252;0.109375;0.28125;random_44
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;2686451744;9730924546;1140989952;63891843296;104;208;143;248;-7.901901501909252;0.09375;;random_44
0;0.041076475954481814;0.1984304934392505;0.1193690246610744;0.10029509745269342;0.19361395886685145;0.10066662127223244;0.15895961502654302;0.08758871332687297;536870928;63355168866;1610621056;3489792000;1;556;145;1;;;;random_45
1;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;536870928;61275777026;1686249600;3221364768;2;346;166;189;-7.660085620458293;0.09375;2.125;random_45
2;0.38589812353111147;0.33822650530596715;0.025394866539336862;0.0870196693724164;0.07977728595257258;0.011696213496250043;0.03381265441055873;0.03817468139178661;538968192;61755500610;27393130690;3221364768;44;261;282;116;-7.7531212696279574;0.09375;1.171875;random_45
3;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;538968192;61755500610;27393130690;3221364768;36;271;255;141;-7.8108167427260415;0.09375;0.28125;random_45
4;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;538968192;61755500610;27393130690;3221364768;36;271;255;141;-7.789840416403196;0.09375;;random_45
0;0.20477534868893169;0.1562977606224983;0.15847158749571671;0.07423203996209933;0.17141814236522848;0.14407436785121205;0.05436705936090835;0.03636369365340495;538968192;61207619586;29542728162;1140989952;30;240;324;109;;;;random_46
1;0.17637218798739196;0.18553697835909752;0.14079784393797568;0.004877468822066889;0.06934666965682414;0.3546769255542297;0.011364096469801887;0.0570278292126123;1610756224;61207619586;11878408290;1073885184;115;255;259;74;-7.79449867263605;0.09375;0.546875;random_46
2;0.2780638038896471;0.2061816551580498;0.06730169810272013;0.0022693275046882628;0.016482618016105264;0.2875329247450841;0.04959977306928248;0.09256819951442274;1610756224;61275777026;11878408290;1073885184;134;234;255;80;-7.836029763190184;0.09375;0.46875;random_46
3;0.2780638038896471;0.2061816551580498;0.06730169810272013;0.0022693275046882628;0.016482618016105264;0.2875329247450841;0.04959977306928248;0.09256819951442274;1610756224;61275777026;11878408290;1073885184;134;234;255;80;-7.844592292396678;0.09375;0.25;random_46
4;0.2780638038896471;0.2061816551580498;0.06730169810272013;0.0022693275046882628;0.016482618016105264;0.2875329247450841;0.04959977306928248;0.09256819951442274;1610756224;61275777026;11878408290;1073885184;134;234;255;80;-7.844592292396678;0.09375;;random_46
0;0.141022812648309;0.1698465848599531;0.08112596388951293;0.10464985109875824;0.15188316754599746;0.08096387199500413;0.16855531520154254;0.10195243276092256;536870928;64171157666;3221364768;1610756224;2;410;162;129;;;;random_47
1;0.3188267260209409;0.3125167311315185;0.01233475156003031;0.05729383544931351;0.061270584210080435;0.16402134228503878;0.02036627212274369;0.053369757220333935;1073885184;61830740226;11878408290;1610756224;50;273;270;110;-7.719933081297188;0.078125;1.140625;random_47
2;0.27412579453179003;0.21001446689016307;0.11423064718323878;0.0105703074954988;0.09694750277620268;0.24917312999152494;0.02668196820018524;0.01825618293139641;1073885184;61830740226;11878408290;1610756224;83;286;236;98;-7.818821317760028;0.09375;0.265625;random_47
3;0.30355125325922466;0.3230086350740909;0.024803266606973837;0.009728815810902241;0.04922429229975005;0.18686763824616096;0.011801873080479013;0.09101422562241837;1073885184;61746845904;11878408290;1610756224;89;262;230;122;-7.85538400280698;0.09375;0.5;random_47
4;0.27412579453179003;0.21001446689016307;0.11423064718323878;0.0105703074954988;0.09694750277620268;0.24917312999152494;0.02668196820018524;0.01825618293139641;1073885184;61830740226;11878408290;1610756224;83;286;236;98;-7.841204445984751;0.09375;0.515625;random_47
5;0.30355125325922466;0.3230086350740909;0.024803266606973837;0.009728815810902241;0.04922429229975005;0.18686763824616096;0.011801873080479013;0.09101422562241837;1073885184;61746845904;11878408290;1610756224;89;262;230;122;-7.85538400280698;0.09375;0.515625;random_47
6;0.27412579453179003;0.21001446689016307;0.11423064718323878;0.0105703074954988;0.09694750277620268;0.24917312999152494;0.02668196820018524;0.01825618293139641;1073885184;61830740226;11878408290;1610756224;83;286;236;98;-7.841204445984751;0.109375;;random_47
0;0.1945578777741794;0.2154359021249388;0.19331498478926956;0.037788233608379566;0.1490765681924355;0.09444642924211707;0.014865725669164859;0.10051427859951524;536870928;63891843296;9730924546;3556777984;2;429;180;92;;;;random_48
1;0.2255240073812166;0.17148460789953784;0.1080545110503448;0.10777192081226113;0.04124446237167597;0.2943115213901953;0.0017654780926646824;0.04984349100210358;1073885184;63891843296;9730924546;3556777984;106;363;131;103;-7.753687190012925;0.09375;1.15625;random_48
2;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1073885184;63891843296;9730924546;3556777984;112;347;142;102;-7.8542464414333395;0.09375;0.28125;random_48
3;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1073885184;63891843296;9730924546;3556777984;112;347;142;102;-7.87185849355413;0.09375;;random_48
0;0.08583756750184565;0.2817312406896032;0.011051272556913915;0.31821342965143473;0.1179198931173579;0.11836388746892505;0.005418188171272465;0.06146452084264729;536870928;63963412642;1073885184;9739313216;2;418;135;148;;;;random_49
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;37044095136;64171157666;1140989952;12146835520;113;292;142;156;-7.767268221516501;0.09375;0.8125;random_49
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;37044095136;64171157666;1140989952;12146835520;113;292;142;156;-7.904433776168465;0.09375;0.25;random_49
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;37044095136;64171157666;1140989952;12146835520;113;292;142;156;-7.904433776168465;0.09375;;random_49
0;0.11126452036225658;0.13525753020964135;0.21591069425931397;0.018639251609565345;0.20635841011887046;0.20755649814854432;0.06511154473407668;0.03990155055773136;536870928;61207619586;11878408290;1610756224;2;297;264;140;;;;random_5
1;0.2964359458958123;0.2226315281946228;0.037580570346368206;0.06022250718964245;0.0004755244368310087;0.25811395670503035;0.00702758194325551;0.11751238528843733;536870928;61207619586;11878408290;1610756224;2;269;284;148;-7.755776286748293;0.09375;0.28125;random_5
2;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1073885184;61207619586;29003747426;1610756224;60;227;310;106;-7.74806104723045;0.109375;1.1875;random_5
3;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1073885184;61207619586;29003747426;1610756224;60;227;310;106;-7.828046361131706;0.09375;0.28125;random_5
4;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1073885184;61207619586;29003747426;1610756224;60;227;310;106;-7.828046361131706;0.109375;;random_5
0;0.09422414805718356;0.2182171186397822;0.02339167525024909;0.221976629764113;0.2041741463371527;0.10664685781276252;0.07671622028262293;0.054653203856133835;536870928;20401226016;63623608642;1610756224;2;171;405;125;;;;random_50
1;0.20351755227612886;0.11702777632732325;0.07684897614325388;0.15060676575082368;0.06044924340346323;0.3794826745467047;0.011261351265992668;0.0008056602863097856;538968192;3758227616;64254650822;1073885184;29;187;330;157;-7.741301870885296;0.09375;0.5625;random_50
2;0.16914050136601186;0.06514391589191455;0.04108132112537045;0.03595975345523245;0.3086847649174995;0.29755572339539543;0.025675983698417518;0.05675803615015825;1610756224;11878408290;63623608642;1140989952;150;200;240;113;-7.840225785544759;0.078125;0.6875;random_50
3;0.35536557504575755;0.038265523519394884;0.00450023963246392;0.001360380912786598;0.016291722576489084;0.3531279735521729;0.10437146840750454;0.12671711635343055;27389210754;29062471776;63623608642;1140989952;227;203;160;113;-7.860161529690077;0.09375;0.46875;random_50
4;0.08365946100027769;0.04112174223113338;0.09186568040930077;0.04469601181801276;0.21723168090227032;0.3311928691550277;0.0033295270512081624;0.18690302743276893;27392999554;11878408290;3556777984;1140989952;259;211;115;118;-7.867909335848356;0.09375;0.90625;random_50
5;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;27392999554;11878408290;3556777984;1073885184;259;238;112;94;-7.871656970733078;0.109375;0.484375;random_50
6;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;27392999554;11878408290;3556777984;1073885184;259;238;112;94;-7.882274507207173;0.09375;0.25;random_50
7;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;27392999554;11878408290;3556777984;1073885184;259;238;112;94;-7.882274507207173;0.09375;;random_50
0;0.3257498897443705;0.017534033139609682;0.008273337295555733;0.2273200687595807;0.03608852039502743;0.13356299927104312;0.11724537313594632;0.1342257782588667;536870928;63355168866;1140989952;1610756224;2;469;89;143;;;;random_51
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;536870928;29330911330;1140989952;1610756224;2;433;115;153;-7.7464942882767325;0.09375;0.78125;random_51
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;536870928;29330911330;1140989952;1610756224;2;433;115;153;-7.776407659012411;0.109375;0.390625;random_51
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;536870928;29330911330;1140989952;1610756224;2;433;115;153;-7.776407659012411;0.09375;;random_51
0;0.038391348463805534;0.0035258938019261843;0.033829995586129404;0.18117774422860594;0.28539883080203754;0.2901118841403857;0.11982839731303788;0.047735905664071765;34359741441;11878408290;61207619586;37849531392;32;276;253;142;;;;random_52
1;0.03379901133745165;0.009229863395055908;0.1021697361520277;0.21617204921416489;0.2232336833480448;0.3535120839966061;0.034289155376229945;0.02759441718041919;34359741441;11878277216;9730924546;37849531392;78;250;241;134;-7.812005767832402;0.09375;0.53125;random_52
2;0.03379901133745165;0.009229863395055908;0.1021697361520277;0.21617204921416489;0.2232336833480448;0.3535120839966061;0.034289155376229945;0.02759441718041919;34359741441;11878277216;9730924546;37849531392;76;250;243;134;-7.8362473597060225;0.109375;0.265625;random_52
3;0.03379901133745165;0.009229863395055908;0.1021697361520277;0.21617204921416489;0.2232336833480448;0.3535120839966061;0.034289155376229945;0.02759441718041919;34359741441;11878277216;9730924546;37849531392;76;250;243;134;-7.834447882203803;0.09375;;random_52
0;0.15357296709914844;0.11788064326909772;0.23787678805462514;0.015700628193058175;0.1883075109599384;0.06933760894630249;0.0580425696600794;0.15928128381775025;35433621504;11878408290;29330911330;18857591168;135;154;229;185;;;;random_53
1;0.21259553817787985;0.2831241797797902;0.22853233878285395;0.001515982280126196;0.10399970814141027;0.01189526175007416;0.013429857000993452;0.14490713408687236;44099049474;11878408290;29062471776;18857591168;198;159;161;185;-7.7794799070383025;0.109375;0.4375;random_53
2;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;44099049474;11819679778;29003747426;18791739776;210;144;160;189;-7.781818170865788;0.09375;0.46875;random_53
3;0.2656700443154321;0.2829069438473702;0.23607912417756666;0.008165437131928948;0.0490728097606566;0.0019517715084240558;0.013668740740154776;0.1424851285184668;44099049474;11878408290;29330911330;18857591168;200;161;163;179;-7.804771267345594;0.109375;0.4375;random_53
4;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;44099049474;11819679778;29330911330;18791739776;209;150;155;189;-7.780092644205863;0.109375;0.453125;random_53
5;0.2656700443154321;0.2829069438473702;0.23607912417756666;0.008165437131928948;0.0490728097606566;0.0019517715084240558;0.013668740740154776;0.1424851285184668;44099049474;11878408290;29330911330;18857591168;200;161;163;179;-7.803225617314812;0.09375;0.453125;random_53
6;0.2310014681756083;0.2856052610664145;0.04818096170409868;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;44099049474;11819679778;29330911330;18791739776;209;150;155;189;-7.780092644205863;0.09375;0.453125;random_53
7;0.2656700443154321;0.2829069438473702;0.23607912417756666;0.008165437131928948;0.0490728097606566;0.0019517715084240558;0.013668740740154776;0.1424851285184668;44099049474;11878408290;29330911330;18857591168;200;161;163;179;-7.803293743304082;0.09375;;random_53
0;0.0644736758281753;0.17446894745478628;0.1355455983489734;0.11112014161612904;0.1453397506936703;0.07521347267760843;0.1851372791192028;0.10870113426145424;536870928;63355168866;1686249600;3489792000;1;497;203;2;;;;random_54
1;0.3188267260209409;0.3125167311315185;0.01233475156003031;0.05729383544931351;0.061270584210080435;0.16402134228503878;0.02036627212274369;0.053369757220333935;1140989952;63963412642;1610756224;3556777984;101;372;121;109;-7.6716807389438575;0.109375;1.4375;random_54
2;0.2279417873451435;0.2470662591177156;0.017721489867657182;0.06295507542077715;0.04988740559761538;0.3409769332128235;0.02364781992100208;0.029803229517265675;1140989952;63963412642;1610756224;3556777984;106;364;123;110;-7.841807050679918;0.09375;0.328125;random_54
3;0.35536557504575755;0.038265523519394884;0.00450023963246392;0.001360380912786598;0.016291722576489084;0.3531279735521729;0.10437146840750454;0.12671711635343055;1140989952;63355168866;27389210754;3556777984;113;253;233;104;-7.842848102834639;0.109375;0.515625;random_54
4;0.08365946100027769;0.04112174223113338;0.09186568040930077;0.04469601181801276;0.21723168090227032;0.3311928691550277;0.0033295270512081624;0.18690302743276893;1140989952;11878408290;27392999554;3556777984;118;211;259;115;-7.864058506342709;0.09375;0.78125;random_54
5;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1073885184;11878408290;27392999554;3556777984;94;238;259;112;-7.871656970733078;0.09375;0.515625;random_54
6;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1073885184;11878408290;27392999554;3556777984;94;238;259;112;-7.882274507207173;0.109375;0.28125;random_54
7;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602431;0.12669086097893295;1073885184;11878408290;27392999554;3556777984;94;238;259;112;-7.882274507207173;0.109375;;random_54
0;0.07938418058648469;0.18245197655652698;0.20365731386640784;0.01012979516611918;0.05121933323267636;0.07673627856740174;0.17943764467123655;0.21698347735314655;8589934658;37044095136;64171157666;12079726656;25;116;387;175;;;;random_55
1;0.2619525370663137;0.08448240606361056;0.20263267524718925;0.031141839750881795;0.24139390552518;0.01603413931917915;0.022783966266716017;0.13957853076092944;8589934658;36037462144;64171157666;11878408290;16;139;337;211;-7.746602220392826;0.09375;0.984375;random_55
2;0.3456186871630048;0.16621770729999893;0.1883657973721857;0.006822677692702533;0.07670781216977124;0.01414690384643857;0.06825270049259319;0.13386771396330496;8589934658;36037462144;64171157666;11878408290;18;135;326;224;-7.783918871196036;0.09375;0.328125;random_55
3;0.32102231787454744;0.13047453506305567;0.21971959926079565;0.02242587027865119;0.012941630935459792;0.11848039380410524;0.027549990208476958;0.14738566257490818;8589934658;36037462144;64171157666;11878408290;24;144;326;209;-7.778090507654453;0.109375;0.296875;random_55
4;0.2637615910247252;0.22108156615562344;0.07996246347857065;0.0006142711912616751;0.10703511486434186;0.07485697157080654;0.0392482085420437;0.2134398131726271;8589934658;36037462144;64171157666;11878408290;14;153;294;242;-7.763357102708127;0.09375;0.28125;random_55
5;0.28882027620187184;0.2630672031525234;0.0625246389594976;0.0851704203695546;0.013012944448139606;0.0020609382178044303;0.008438493127919847;0.2769050855226887;8589934658;36037462144;61755500610;11878408290;13;160;286;244;-7.774360643017464;0.109375;0.640625;random_55
6;0.24960770577764765;0.16440767475330528;0.00951158984727542;0.01928207428916413;0.060292905878065815;0.18145930167309526;0.005509374472264496;0.3099293733091819;9730924546;36037462144;61755500610;3221364768;142;157;251;153;-7.78271299935467;0.09375;0.5;random_55
7;0.22941013164569796;0.07094246754432712;0.05273258133601302;0.10611384236571546;0.12513111794080958;0.09912890173538264;0.022778153211053875;0.2937628042210005;9730924546;36037462144;61755500610;3221364768;148;160;260;135;-7.797198984449443;0.109375;0.25;random_55
8;0.2141875990279326;0.14140163163174538;0.046343677879474264;0.10831711571244376;0.053350312744340836;0.00656554995798805;0.03182409513900542;0.3980100179070696;9730924546;36037462144;61755500610;3221364768;151;166;260;126;-7.800064567569696;0.109375;0.265625;random_55
9;0.2308093585983686;0.12859103137220315;0.01281071994481395;0.2926995990654124;0.008294415791539791;0.08442058700028815;0.0014980813812954944;0.2408762068460784;9730924546;36037462144;61755500610;3221364768;170;155;245;133;-7.813192255969937;0.109375;0.25;random_55
10;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;9730924546;36037462144;64162771904;3221364768;209;139;227;128;-7.833802228042388;0.09375;0.75;random_55
11;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;9730924546;36037462144;64162771904;3221364768;209;139;227;128;-7.90569912521417;0.078125;0.265625;random_55
12;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;9730924546;36037462144;64162771904;3221364768;209;139;227;128;-7.90569912521417;0.09375;;random_55
0;0.2060683215569856;0.19245266478311268;0.06306773613141091;0.21096807152446648;0.05304341600012254;0.02252274599345533;0.20223625467689468;0.0496407893335517;538968192;63355168866;27386851346;1140989952;29;312;253;109;;;;random_56
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610756224;63363811936;9730924546;1140989952;147;243;200;113;-7.773568798766773;0.09375;0.46875;random_56
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610756224;63363811936;9730924546;1140989952;147;243;200;113;-7.9083382985383865;0.09375;0.234375;random_56
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;1610756224;63363811936;9730924546;1140989952;147;243;200;113;-7.9083382985383865;0.09375;;random_56
0;0.16680682432069047;0.014112332232873831;0.17670755599918447;0.2132266095805295;0.06588347951227162;0.09166741973031574;0.0905161354271341;0.1810796431970002;1610756224;46717348066;61755500610;11811291234;119;153;231;200;;;;random_57
1;0.2141875990279326;0.14140163163174538;0.046343677879474264;0.10831711571244376;0.053350312744340836;0.00656554995798805;0.03182409513900542;0.3980100179070696;1610756224;46717348066;61755500610;11878408290;89;134;218;262;-7.74315310725467;0.09375;0.484375;random_57
2;0.204010366811844;0.2987667435432591;0.03065162719019198;0.08078032796635412;0.016787901371500866;0.042166449379253054;0.01703437799657975;0.3098022057410172;1610756224;46717348066;61755500610;11819679778;117;104;237;245;-7.7752952479423225;0.078125;0.46875;random_57
3;0.204010366811844;0.2987667435432591;0.03065162719019198;0.08078032796635412;0.016787901371500866;0.042166449379253054;0.01703437799657975;0.3098022057410172;1610756224;46717348066;61755500610;11819679778;117;104;237;245;-7.763126910668553;0.09375;0.25;random_57
4;0.204010366811844;0.2987667435432591;0.03065162719019198;0.08078032796635412;0.016787901371500866;0.042166449379253054;0.01703437799657975;0.3098022057410172;1610756224;46717348066;61755500610;11819679778;117;104;237;245;-7.763126910668553;0.09375;;random_57
0;0.06452817080041809;0.04663174262283885;0.12191373120591326;0.08261644676927657;0.22771105890969526;0.06451042025358839;0.13632163753748838;0.2557667919007812;2684354608;42949675010;29062471776;1686249600;74;109;341;179;;;;random_58
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;36507222049;9730924546;29062471776;1140989952;80;194;244;185;-7.749168821384541;0.109375;0.75;random_58
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;36507222049;9730924546;29062471776;1140989952;81;196;243;183;-7.91509464814933;0.109375;0.25;random_58
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.4388417852266296;0.04310337257013177;0.0074560920298811905;0.05762348469859702;0.17407544847972406;36507222049;9730924546;29062471776;1140989952;81;196;243;183;-7.911908964376347;0.09375;;random_58
0;0.10053840930187584;0.13753346035758554;0.1490970502167493;0.11905517203344132;0.11093756963544556;0.15349853583312556;0.15769059407526667;0.07164920854651023;536870928;29330911330;17179885568;42949675010;2;534;2;165;;;;random_59
1;0.2500791569798219;0.2354027773027801;0.014862273932091509;0.2486842722487812;0.05416282486031248;0.14072914265149306;0.02574566700541392;0.03033388501930588;1610756224;29542728162;18325045248;44099049474;74;311;90;228;-7.676625542697363;0.09375;1.09375;random_59
2;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;1610756224;29542728162;1073885184;44099049474;82;343;65;213;-7.786349458034472;0.09375;0.890625;random_59
3;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;1610756224;29542728162;1073885184;44099049474;82;342;65;214;-7.815644844055001;0.109375;0.34375;random_59
4;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;1610756224;29542728162;1073885184;44099049474;82;342;65;214;-7.815649124756483;0.109375;;random_59
0;0.1001823440852523;0.11551719271691042;0.181098651668232;0.13930303857992782;0.3139147373379593;0.032410175916402065;0.06634078068503661;0.05123307901027942;536870928;61207619586;9739313216;12348162210;2;317;159;225;;;;random_6
1;0.07766260174610294;0.3484317463789801;0.04065047295333516;0.29180472523193035;0.04949799778010081;0.059888388344187124;0.02412235887600869;0.1079417086893549;1073885184;61275777026;9739313216;11819679778;143;228;120;212;-7.70751021689375;0.09375;0.78125;random_6
2;0.2500791569798219;0.2354027773027801;0.014862273932091509;0.2486842722487812;0.05416282486031248;0.14072914265149306;0.02574566700541392;0.03033388501930588;1073885184;61830740226;9739313216;11819679778;116;260;118;209;-7.831520781946176;0.09375;0.484375;random_6
3;0.2500791569798219;0.2354027773027801;0.014862273932091509;0.2486842722487812;0.05416282486031248;0.14072914265149306;0.02574566700541392;0.03033388501930588;1073885184;61830740226;9739313216;11819679778;116;260;118;209;-7.8247427291127645;0.09375;0.25;random_6
4;0.2500791569798219;0.2354027773027801;0.014862273932091509;0.2486842722487812;0.05416282486031248;0.14072914265149306;0.02574566700541392;0.03033388501930588;1073885184;61830740226;9739313216;11819679778;116;260;118;209;-7.8247427291127645;0.09375;;random_6
0;0.0240472446531086;0.09934967890994503;0.05169637856354376;0.14165977728848214;0.044548560515210125;0.20498679415686305;0.12989287238663613;0.3038186935262112;61740317008;12348162210;17179885568;51543803904;229;381;2;91;;;;random_60
1;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;61746845904;12348162210;1073885184;35433613312;220;319;87;77;-7.684314186239302;0.09375;1.15625;random_60
2;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;61746845904;12348162210;1073885184;35433613312;207;294;107;95;-7.807742730770799;0.09375;0.28125;random_60
3;0.2366789100818342;0.1819432033667347;0.02595492144120827;0.25233527557337193;0.12282527776671814;0.1402530047885955;0.00634802932882376;0.033661377652713445;61746845904;12348162210;1073885184;35433613312;207;294;107;95;-7.818459754511317;0.078125;;random_60
0;0.2146381566322756;0.12128850323820285;0.060950557131981976;0.13134526267682026;0.19888429596643464;0.090205596429693;0.1224402934619168;0.060247334462674974;538968192;21019898144;9730924546;34359741441;28;350;261;64;;;;random_61
1;0.3185978616200468;0.0399253692728866;0.07682932231412168;0.20500689188455026;0.19099429936681286;0.12665723020531694;0.02933711933047395;0.012651906005790877;538968192;21019898144;9730924546;34359741441;38;343;266;56;-7.780034476563895;0.09375;0.359375;random_61
2;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1073885184;20401226016;9730924546;35433621504;92;254;250;107;-7.7908805560900065;0.09375;1.015625;random_61
3;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1073885184;20401226016;9730924546;35433621504;95;252;250;106;-7.863012672330634;0.09375;0.25;random_61
4;0.2380546354771868;0.11173900989189237;0.02610578762759009;0.2538020055267487;0.04185444016434565;0.24887557479368705;0.006384928033296779;0.07318361848525258;1073885184;20401226016;9730924546;35433621504;95;252;250;106;-7.863039124286446;0.09375;;random_61
0;0.127560431744612;0.11251160449103234;0.06957544387258788;0.14168265066916233;0.08693121256479823;0.10447930520104716;0.14703330001708922;0.21022605143967102;536870928;46717348066;9730924546;3489792000;2;453;247;1;;;;random_62
1;0.2652928102179358;0.15373269069199993;0.04602216215185193;0.05001752882531023;0.025126077006584698;0.33905860638957874;0.0012182451395121446;0.11953187957722652;1610756224;63355168866;9730924546;3556777984;118;325;154;106;-7.682687899125138;0.09375;1.234375;random_62
2;0.08365946100027769;0.04112174223113338;0.09186568040930077;0.04469601181801276;0.21723168090227032;0.3311928691550277;0.0033295270512081624;0.18690302743276893;1610756224;29003747426;9730924546;3556777984;128;283;186;106;-7.8411482247223425;0.078125;0.484375;random_62
